CellV [A^3],Df,NASA [m^2/cm^3],total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,mc_CRY-chi-3-all,mc_CRY-Z-0-all,mc_CRY-S-0-all,D_mc_CRY-S-2-all,sum-mc_CRY-Z-1-all,sum-D_mc_CRY-T-3-all,lc-chi-3-all,lc-Z-2-all,lc-alpha-0-all,D_lc-chi-1-all,D_lc-chi-3-all,D_lc-T-1-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-alpha-2-all,func-chi-0-all,func-Z-1-all,func-T-3-all,D_func-chi-3-all,D_func-T-1-all,D_func-T-3-all,f-lig-T-1,sum-D_lc-Z-2-all,sum-D_lc-Z-3-all,sum-D_lc-T-3-all,sum-func-Z-0-all,sum-D_func-chi-2-all,sum-D_func-T-2-all,sum-f-lig-Z-3,MNC,MPC,pure_CO2_kH,pure_CO2_widomHOA,pure_methane_kH,pure_methane_widomHOA,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_580000,temperature,solvent1,solvent2,solvent3,additive,param3,param4,param5,additive_category,time
2531.59,5.51475,0.0,0.138472,3.3489,37.7712,81.8376,676.0,1.5625,1.12,14976.0,624.0,10.58269091,158.5454545,28.09,1.159090909,0.676363636,-2.545454545,0.0,-0.36,-1.636363636,5.387527273,506.1818182,0.0,0.0,3.818181818,0.0,38.72727273,12.0,84.0,0.0,11274.0,-0.12,36.0,3648.0,-0.416,1.263,7.43e-06,-18.80159821,2.99e-06,-14.72573821,0.113312139,1.170372118,150.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
5325.57,5.459,0.0,0.348764,3.6481,29.13386667,66.79906667,784.0,1.4641,2.933333333,2968.0,108.0,19.08,106.0,39.52,0.928571429,1.947142857,-2.0,-1.857142857,-0.04,-4.285714286,6.762057143,39.83673469,9.387755102,2.161632653,-1.224489796,-1.632653061,675.1428571,50.0,55.0,-13.0,256.0,10.86285714,-5.714285714,30190.0,-1.063,1.092,4.77e-05,-27.6326889,6.63e-06,-13.94187804,0.531751422,2.239433654,80.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.031695247,0.153714824,1.0,72.0
3367.1,6.98017,0.0,0.491683,2.4025,31.992,75.05875,625.0,1.9321,3.41,9600.0,424.0,19.264,112.0,28.09,0.89,2.426666667,-2.0,-2.666666667,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,24.0,116.0,-32.0,0.0,0.0,0.0,11744.0,-1.327,1.324,2.93e-05,-18.01988542,1.02e-05,-13.11117153,0.454595737,3.796766203,100.0,31374.0,887.0,0.0,176.0,-0.110283159,-0.092404548,0.344452287,2.0,144.0
4267.51,2.93335,119.808,0.0415949,3.5344,33.62944,104.54304,729.0,1.5876,1.96,11232.0,460.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,540.0,8.0,16.0,-16.0,256.0,3.56,-8.0,17792.0,-0.612,1.224,0.00564673,-48.04138658,8.91e-06,-22.21901997,1.47617342,0.781300787,160.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,96.0
4131.55,4.14542,0.0,0.166809,1.44,24.768,42.132,3969.0,2.8224,5.015,24192.0,324.0,11.696,117.3333333,28.09,0.726666667,1.186666667,-2.0,-2.666666667,-0.033333333,-4.0,3.512533333,37.33333333,0.0,0.0,0.666666667,0.0,332.6666667,16.0,32.0,-32.0,226.0,0.0,0.0,27680.0,-1.286,2.051,0.00242206,-41.69424074,1.33e-05,-18.26184987,2.068383234,1.912986978,80.0,962.0,6228.0,702.0,0.0,-0.110283159,-0.120985427,0.283508334,1.0,72.0
20721.3,3.3881,814.704,0.218068,2.8324,30.25745455,43.44327273,532.6363636,1.637045455,3.861818182,20016.0,576.0,23.16193333,120.75,39.2025,0.723333333,0.623333333,-1.583333333,-1.333333333,-0.031666667,-6.75,10.1056,81.33333333,9.666666667,1.083333333,-0.666666667,-2.333333333,118.0,48.0,32.0,-32.0,1296.0,22.8,-48.0,29760.0,-0.378,1.2,1.64e-05,-21.70857383,3.79e-06,-16.75923053,0.240013541,1.258680135,90.0,962.0,6228.0,0.0,222.0,0.389716841,0.061818741,-0.217196949,0.0,72.0
3319.24,3.46319,466.929,0.152614,3.5344,31.584,54.896,729.0,1.5876,2.94,4212.0,120.0,22.3304,117.6,33.424,0.908,1.166,-2.0,-3.0,-0.04,-5.78,10.9696,74.0,15.0,1.246666667,-1.666666667,-1.333333333,370.0,12.8,10.4,-12.0,236.0,7.693333333,4.0,11696.0,-0.502,1.175,0.000111763,-26.96803498,1.63e-05,-19.02144561,1.114361072,1.989631696,80.0,962.0,12051.0,0.0,0.0,0.223050174,0.011519349,-0.04633881,1.0,24.0
7836.56,4.95549,0.0,0.448022,2.7225,22.704,39.534,900.0,1.7161,2.16,7680.0,128.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,240.0,16.0,32.0,-32.0,512.0,7.12,-16.0,20544.0,-0.428,1.25,6.07e-05,-20.14438899,2.04e-05,-15.50552834,0.886444207,4.340323749,100.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,48.0
1780.64,3.43471,3.12045,0.0,2.41,24.18,70.7065,2045.0,2.38025,5.205,17144.0,372.0,20.61795556,108.8888889,34.01666667,0.91,1.195555556,-2.0,-2.0,-0.04,-5.111111111,0.0,0.0,0.0,0.0,0.0,0.0,114.0,56.0,42.66666667,-24.0,0.0,0.0,0.0,9200.0,-0.492,1.708,0.000406975,-42.16310676,2.08e-06,-20.87619308,1.415366036,0.855270038,170.0,962.0,0.0,0.0,176.0,-0.110283159,0.083073132,-0.129610464,2.0,168.0
7456.21,4.69235,0.0,0.0944517,2.8561,31.34386667,56.27136667,2304.0,2.1904,4.54,12000.0,232.0,19.602,117.25,41.425,0.935,1.8875,-2.0,-2.0,-0.04,-3.75,10.5376,69.5,10.5,1.4675,0.0,-1.5,513.0,50.0,58.0,-16.0,452.0,11.54,8.0,26184.0,-0.747,1.231,5.39e-05,-24.26438099,1.78e-05,-19.74340128,0.591913694,1.312881553,120.0,962.0,6228.0,0.0,14798.0,-0.110283159,-0.006328263,0.131958321,0.0,72.0
17432.7,5.11189,0.0,0.68062,1.7161,21.63072,51.68212,144.0,1.9321,2.232,9216.0,608.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,32.0,64.0,-64.0,0.0,0.0,0.0,34624.0,-0.815,1.482,0.000305141,-28.89714068,1.69e-05,-14.31541555,2.937183791,5.53869518,120.0,31374.0,0.0,0.0,0.0,-0.110283159,-0.092404548,0.344452287,1.0,120.0
4077.63,6.65722,80.2141,0.4101464,3.61,23.541,42.978,841.0,1.9044,1.83,45936.0,192.0,18.6864,109.2,33.424,0.908,1.718,-2.0,-3.8,-0.04,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,174.0,35.2,30.4,-30.4,0.0,0.0,0.0,11424.0,-0.561,0.909,8.56e-05,-32.35534374,1.12e-05,-19.72630611,0.523095313,1.78453894,85.0,6228.0,0.0,0.0,944.0,0.389716841,-0.024257543,-0.004702983,2.0,24.0
4149.51,6.26863,106.77,0.7772276,3.1684,42.8624,24.2792,2401.0,2.0164,2.6,10976.0,84.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,80.0,28.66666667,5.213333333,-2.666666667,-5.333333333,1048.0,4.0,8.0,-8.0,128.0,7.46,-4.0,17728.0,-0.781,2.006,0.000165215,-26.88819988,3.63e-05,-20.45134319,1.222838928,5.070108441,160.0,6228.0,0.0,0.0,313.0,-0.110283159,-0.089079437,0.295377468,2.0,24.0
1558.33,3.0014,14.7168,0.0285115,1.8496,28.0704,48.8784,441.0,2.89,5.58,4032.0,168.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,12.0,24.0,-24.0,0.0,0.0,0.0,8520.0,-0.667,2.352,2.49e-05,-29.09056954,1.39e-06,-19.74432856,0.336270101,0.620726798,180.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,96.0
3441.97,7.59757,35.3783,0.2506678,3.1684,36.7392,42.6488,2401.0,2.0164,4.7,18816.0,224.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,16.0,32.0,-32.0,0.0,0.0,0.0,18112.0,-0.827,2.021,0.000158859,-30.90520372,1.22e-05,-16.87313201,1.145618891,3.144009452,100.0,962.0,6342.0,0.0,14798.0,0.389716841,0.06606585,-0.271501052,0.0,72.0
17892.4,11.75665,0.0,2.08321,3.61,26.144,45.524,841.0,1.9044,2.44,7424.0,96.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,8.0,16.0,-16.0,0.0,0.0,0.0,39680.0,-0.404,0.905,1.83e-05,-14.94539008,7.92e-06,-10.12618984,0.266967877,3.729210785,80.0,12051.0,962.0,0.0,313.0,-0.110283159,-0.105013562,0.49409026,2.0,48.0
14945.7,4.17251,113.22,0.1353725,3.5344,31.33333333,61.60446667,729.0,1.5876,2.885,25056.0,728.0,16.50933333,107.3333333,36.98,0.756666667,1.63,-1.666666667,-2.666666667,-0.033333333,-4.333333333,8.997333333,66.0,11.0,1.776666667,-1.0,-0.666666667,253.3333333,88.0,120.0,-64.0,1160.0,31.96,24.0,45280.0,-0.508,1.173,0.00859045,-51.95079885,4.48e-05,-23.35309864,2.64382277,2.694361946,160.0,962.0,6342.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
7267.94,3.44315,106.412,0.0433081,1.44,37.614,77.076,3969.0,2.8224,5.005,73584.0,2264.0,18.8904,104.8888889,45.79666667,0.415333333,1.525777778,-0.933333333,-2.933333333,-0.018666667,-4.933333333,0.0,0.0,0.0,0.0,0.0,0.0,294.0,39.46666667,100.2666667,-70.4,0.0,0.0,0.0,54336.0,-0.597,2.067,0.138041,-59.77665285,1.56e-05,-24.26568017,2.174434849,1.762775689,120.0,962.0,0.0,0.0,0.0,-0.110283159,-0.003003152,0.082883502,1.0,72.0
7789.2,4.93619,0.0,0.361355,2.4001,25.81376,52.31672,1440.0,2.08708,2.696,13824.0,260.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,7.889066667,32.0,4.0,1.186666667,-1.333333333,-2.666666667,192.0,24.0,48.0,-48.0,512.0,7.12,-16.0,17040.0,-0.579,1.449,0.000226972,-29.77752068,2.45e-05,-16.70570111,2.486116058,4.238627911,150.0,31374.0,887.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,96.0
8860.75,7.0815,152.183,0.4066224,2.7225,21.285,59.816625,900.0,1.7161,1.485,7200.0,138.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,90.66666667,36.22222222,4.944444444,-2.888888889,-7.555555556,1416.0,12.0,24.0,-24.0,384.0,28.06,-6.666666667,60816.0,-0.969,1.21,0.000886608,-35.99289871,8.08e-05,-25.9446825,2.38729305,4.314398722,110.0,6228.0,0.0,0.0,0.0,0.389716841,-0.024257543,-0.004702983,1.0,72.0
7934.2,2.58033,73.8754,0.0264826,2.8561,39.3432,50.1761,2304.0,2.1904,4.97,20736.0,432.0,25.246,106.0,36.98,0.92,2.885,-2.0,-3.833333333,-0.04,-5.016666667,4.6208,45.5,18.0,0.98,0.5,0.0,292.0,98.66666667,192.0,-61.33333333,392.0,18.08,48.0,25760.0,-0.705,1.228,0.000111098,-32.74868658,4.14e-05,-27.64995384,0.404188066,0.752371667,100.0,962.0,0.0,0.0,14798.0,-0.110283159,-0.003003152,0.082883502,0.0,96.0
3324.05,2.97964,528.774,0.169429,1.7161,27.0384,80.3816,144.0,1.9321,3.72,13824.0,1872.0,0.0,72.0,28.09,0.89,0.0,-2.0,0.0,-0.04,0.8,0.0,0.0,0.0,0.0,0.0,0.0,18.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.786,1.494,3.64e-05,-23.45821167,1.02e-05,-17.62546425,0.443007358,1.493501637,150.0,962.0,6228.0,0.0,944.0,-0.110283159,0.083073132,-0.129610464,2.0,60.0
3689.2,5.44324,0.0,0.738273,1.92805,16.7872,30.9512,1352.0,2.55725,2.83,8064.0,76.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,390.0,8.0,16.0,-16.0,256.0,3.56,-8.0,13632.0,-0.593,1.466,0.00648817,-45.44528133,1.02e-05,-11.61853559,8.224129867,4.560643227,100.0,962.0,31374.0,0.0,0.0,-0.110283159,0.040036741,-0.270294294,1.0,72.0
1591.91,3.74089,336.996,0.245452,3.61,31.16,70.243,841.0,1.9044,4.27,4408.0,160.0,19.03733333,106.1666667,39.2025,0.9275,1.9425,-2.0,-1.916666667,-0.04,-4.333333333,5.9168,24.0,3.0,0.89,-1.0,-2.0,150.0,56.0,62.0,-15.33333333,256.0,3.56,-8.0,7072.0,-0.388,0.921,0.000498371,-29.05456239,0.00012633,-23.86129452,2.644545684,3.687418537,120.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,120.0
4631.86,8.48639,0.0,0.643527,2.7225,22.704,33.858,900.0,1.7161,2.16,7680.0,80.0,19.87828571,109.7142857,28.09,0.89,2.084285714,-2.0,-4.285714286,-0.04,-6.857142857,11.8336,56.0,20.0,3.91,0.0,-2.0,686.0,9.142857143,21.14285714,-17.14285714,256.0,7.12,-8.0,22440.0,-0.596,1.222,0.000367868,-31.43136074,2.72e-05,-17.21830255,1.930476815,4.92767592,100.0,962.0,31275.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,48.0
2107.07,4.05594,0.0,0.194606,3.6481,34.8384,85.5298,784.0,1.4641,5.32,3528.0,204.0,28.49493333,121.3333333,54.76,0.816666667,1.773333333,-1.666666667,0.0,-0.033333333,-6.2,9.2416,87.5,20.0,1.47,-1.5,-3.0,332.0,50.0,56.0,0.0,294.0,5.88,-12.0,12012.0,-0.29,1.055,0.000128438,-28.99194779,1.72e-05,-19.93489,1.140956495,2.602584791,120.0,6342.0,887.0,0.0,0.0,0.389716841,-0.242915133,-0.291106844,1.0,48.0
7812.86,6.30843,0.0,0.630557,2.8561,22.5784,30.4876,2304.0,2.1904,2.84,5952.0,52.0,18.44,108.5,34.7575,0.9125,1.8775,-2.0,-2.75,-0.04,-5.0,10.5376,66.0,20.0,2.955,-2.0,-3.5,606.0,20.0,25.0,-11.0,226.0,5.7,-12.0,16976.0,-0.418,1.192,0.000275251,-30.04617337,1.28e-05,-13.15288799,2.456450103,4.625189381,180.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,96.0
17600.1,4.93156,0.0,0.171463,2.7225,26.488,62.238,900.0,1.7161,2.16,40320.0,1008.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,54.66666667,18.33333333,3.91,-0.333333333,-2.666666667,716.0,48.0,96.0,-96.0,1536.0,42.72,-56.0,155520.0,-0.629,1.248,0.000105698,-29.28047276,2e-05,-22.4537274,0.762435952,1.853549686,140.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,12.0
2107.04,4.23427,0.0,0.252112,2.8561,58.136,98.6284,2304.0,2.1904,4.34,15360.0,460.0,17.544,176.0,28.09,0.89,1.78,-3.0,-2.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,4.0,8.0,-4.0,0.0,0.0,0.0,8208.0,-0.454,1.298,0.00350318,-39.34173361,3.32e-05,-18.64366267,3.863012983,3.818817271,130.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,72.0
3095.82,3.42264,55.9324,0.0481485,2.8561,28.392,48.57905,2304.0,2.1904,3.905,14976.0,228.0,18.80746667,107.3333333,36.98,0.92,1.89,-2.0,-1.666666667,-0.04,-4.666666667,4.4376,128.0,8.0,-1.786666667,-1.333333333,4.0,233.3333333,72.0,4.0,-20.0,2048.0,0.96,-32.0,21040.0,-0.486,1.232,0.00698357,-46.29633533,8.13e-06,-21.34079869,1.590660417,1.424061466,120.0,31374.0,0.0,0.0,0.0,0.389716841,-0.023335545,-0.009932266,1.0,72.0
10616.3,6.75088,0.0,0.972769,3.1684,48.9856,18.156,2401.0,2.0164,2.6,18816.0,120.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,16.0,32.0,-32.0,0.0,0.0,0.0,38112.0,-0.48,2.07,4.44e-05,-19.19156668,1.76e-05,-14.89761747,0.578505438,5.786067043,130.0,962.0,31275.0,6228.0,944.0,-0.110283159,0.083073132,-0.129610464,2.0,24.0
2887.95,2.71972,667.445,0.12489,4.185781818,33.52589091,100.1089455,1344.454545,1.9044,1.505454545,33158.0,864.0,20.87778462,124.9230769,52.70846154,1.000769231,1.550769231,-2.384615385,1.846153846,-0.062307692,-1.846153846,0.368930769,73.84615385,0.0,0.0,4.307692308,0.0,109.5384615,168.0,144.0,24.0,225.0,0.0,0.0,4200.0,-0.782,1.263,0.000323986,-48.67165211,2.02e-06,-12.94174573,0.357192269,0.762806982,160.0,962.0,0.0,0.0,313.0,-0.110283159,0.083073132,-0.129610464,2.0,96.0
1862.36,6.82741,0.0,0.331767,3.61,34.77,79.0495,841.0,1.9044,3.145,9396.0,328.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,5.9168,24.0,3.0,0.89,-1.0,-2.0,240.0,8.0,16.0,-16.0,128.0,1.78,-4.0,10272.0,-0.659,0.95,2.49e-05,-17.72542533,1e-05,-13.96217182,0.390660986,2.97496564,80.0,962.0,0.0,0.0,944.0,-0.110283159,0.083073132,-0.129610464,2.0,72.0
4675.85,2.43072,502.447,0.133888,1.44,33.246,53.178,3969.0,2.8224,5.005,32508.0,724.0,19.35431429,103.1428571,48.97428571,0.445142857,1.590571429,-0.971428571,-2.257142857,-0.019428571,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,288.8571429,47.2,76.4,-31.6,0.0,0.0,0.0,29744.0,-0.544,1.943,0.0135151,-51.69556278,2.15e-05,-20.16882376,3.120621001,2.179084755,120.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,48.0
11126.3,13.11587,0.0,1.06185,2.8561,33.5296,56.6657,2304.0,2.1904,4.97,13248.0,294.0,19.336,105.0,41.425,0.935,1.975,-2.0,-1.5,-0.04,-4.0,5.43256,48.8,24.6,1.949,0.0,0.0,508.0,96.0,102.0,-18.0,342.0,2.256,0.0,42804.0,-0.749,1.695,5.44e-05,-20.67090307,1.19e-05,-12.59638409,0.780248162,4.704544042,85.0,6228.0,702.0,0.0,944.0,-0.110283159,-0.092404548,0.344452287,2.0,48.0
3067.68,5.24121,0.0,0.328107,2.8561,27.13013333,46.306,2304.0,2.1904,2.84,10752.0,122.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,8.8752,36.0,4.5,1.335,-1.5,-3.0,540.0,8.0,16.0,-16.0,192.0,2.67,-6.0,17792.0,-0.512,1.242,0.0145262,-53.88498454,1.81e-05,-17.14373286,2.082402229,3.857957624,130.0,6228.0,0.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,144.0
6878.84,7.08849,0.0,1.26348,3.61,26.144,45.524,841.0,1.9044,2.44,7424.0,96.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,8.0,16.0,-16.0,0.0,0.0,0.0,21152.0,-0.415,0.905,2.54e-05,-15.53116956,9.11e-06,-10.63418099,0.386127745,4.490365922,100.0,962.0,31275.0,13387.0,0.0,0.389716841,0.061818741,-0.217196949,1.0,18.0
4899.24,5.08332,0.0,0.500015,1.2544,26.9696,34.5408,3364.0,2.6569,4.32,12992.0,188.0,5.848,122.6666667,28.09,0.563333333,0.593333333,-2.0,-1.333333333,-0.026666667,-2.0,7.025066667,74.66666667,0.0,0.0,1.333333333,0.0,192.0,4.0,8.0,-8.0,226.0,0.0,0.0,8696.0,-0.621,2.104,0.0670954,-49.72941787,9.73e-06,-13.85555166,5.70562841,3.187841277,105.0,6228.0,0.0,0.0,944.0,-0.110283159,-0.089079437,0.295377468,2.0,72.0
80213.6,0.0,0.0,0.921753,3.61,26.144,45.524,841.0,1.9044,2.44,22272.0,288.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,9.2416,126.0,180.0,15.96,-6.0,12.0,2976.0,16.0,32.0,-32.0,392.0,47.04,-144.0,104880.0,-0.414,0.914,5.93e-05,-19.03156566,1.97e-05,-13.79691562,0.842041995,6.911095893,85.0,6228.0,962.0,0.0,313.0,-0.110283159,-0.089079437,0.295377468,2.0,18.0
7515.18,4.06042,0.0,0.406137,2.8561,29.068,46.306,2304.0,2.1904,2.84,30720.0,384.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,564.0,16.0,32.0,-32.0,512.0,7.12,-16.0,38976.0,-0.496,1.227,0.000245347,-27.56209306,1.62e-05,-15.40318954,2.805346636,4.425261453,100.0,962.0,6228.0,0.0,313.0,-0.110283159,-0.003003152,0.082883502,2.0,72.0
1789.62,3.02211,6.89893,0.0,2.8561,33.5296,69.6618,2304.0,2.1904,5.68,17664.0,400.0,31.7004,143.5,41.425,0.935,0.98,-2.0,0.0,-0.04,-8.85,11.8336,48.0,5.0,1.29,-2.0,-3.0,156.0,20.0,16.0,0.0,512.0,7.12,-16.0,13568.0,-0.484,1.23,1.68e-05,-29.99477399,7.97e-07,-19.81876462,0.184754571,0.328383532,180.0,962.0,0.0,0.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,120.0
4666.68,3.6848,284.737,0.136785,2.8561,27.716,49.855,2304.0,2.1904,4.26,7296.0,136.0,11.016,112.0,45.87,0.95,0.92,-2.0,-2.666666667,-0.04,1.866666667,10.1056,90.66666667,13.0,2.203333333,-1.333333333,0.0,357.3333333,52.0,12.0,-16.0,324.0,12.42,6.0,13096.0,-0.399,1.205,0.00833361,-48.55535957,8.78e-06,-19.46190929,2.645948387,2.27713349,160.0,962.0,887.0,0.0,14798.0,-0.110283159,0.083073132,-0.129610464,0.0,48.0
6892.19,4.79076,0.0,0.378675,3.2075,23.734,39.56391667,769.0,1.913633333,1.876666667,85824.0,388.0,18.73866667,107.3333333,36.98,0.92,1.91,-2.0,-2.333333333,-0.04,-4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,150.0,96.0,112.0,-37.33333333,0.0,0.0,0.0,14144.0,-0.584,1.308,0.000170372,-32.68190752,6.89e-06,-13.60728735,0.945318937,2.303341529,100.0,6228.0,702.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,72.0
17890.7,6.71346,0.0,1.14825,2.7225,22.704,39.534,900.0,1.7161,2.16,23040.0,288.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,96.0,28.0,6.04,-3.0,-2.0,888.0,16.0,32.0,-32.0,512.0,41.2,-8.0,56640.0,-0.501,1.204,9.08e-05,-23.84229305,1.01e-05,-11.57797397,1.34648462,4.554878457,85.0,6228.0,13387.0,0.0,0.0,-0.110283159,-0.089079437,0.295377468,1.0,12.0
3731.82,5.4183,0.0,0.875464,1.7161,22.532,49.4132,144.0,1.9321,2.48,1440.0,96.0,20.6056,112.0,28.09,0.89,0.89,-2.0,-3.0,-0.04,-6.0,11.8336,96.0,12.0,2.48,-2.0,6.0,150.0,6.0,6.0,-9.0,192.0,10.68,-12.0,3798.0,-0.829,1.472,0.000108467,-23.67138523,8.84e-06,-11.21642147,1.585728078,4.011069542,100.0,31374.0,0.0,0.0,0.0,0.389716841,-0.027582654,0.044371836,1.0,120.0
17989.1,6.7332,0.0,1.12694,3.5344,28.02453333,45.0448,729.0,1.5876,1.96,22464.0,352.0,11.696,74.66666667,28.09,0.593333333,1.186666667,-1.333333333,-2.666666667,-0.026666667,-4.0,7.889066667,64.0,18.66666667,4.026666667,-2.0,-1.333333333,592.6666667,16.0,32.0,-32.0,512.0,41.2,-8.0,56640.0,-0.495,1.144,5.35e-05,-21.98705846,7.99e-06,-10.60155363,0.808410257,3.924313399,105.0,6228.0,13387.0,0.0,0.0,-0.110283159,-0.307737026,0.008973606,1.0,23.0
8091.95,3.48929,155.466,0.0344844,3.61,27.607,72.8365,841.0,1.9044,3.2275,21228.0,448.0,18.05866667,102.6666667,45.87,0.623333333,1.643333333,-1.333333333,-3.666666667,-0.026666667,-2.666666667,9.9616,118.2222222,32.0,3.042222222,-0.555555556,-0.777777778,1072.0,64.0,76.0,-44.0,638.0,29.57333333,33.33333333,34272.0,-1.745,1.385,0.00929294,-46.97311007,1.51e-05,-23.22766487,1.031021622,1.450937139,120.0,962.0,887.0,6342.0,0.0,-0.110283159,0.083073132,-0.129610464,1.0,72.0
19072.0,4.37686,0.0,0.807954,3.61,26.144,45.524,841.0,1.9044,2.44,5568.0,72.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.0,6.0,12.0,-12.0,0.0,0.0,0.0,40992.0,-1.002,0.9,0.000523286,-30.79196442,9.55e-05,-23.65070727,2.001386415,7.258899148,85.0,6228.0,962.0,0.0,313.0,-0.110283159,-0.089079437,0.295377468,2.0,48.0
3399.59,5.42911,0.0,0.397113,2.4025,35.402,31.806,625.0,1.9321,2.48,4900.0,128.0,17.544,112.0,28.09,0.89,1.78,-2.0,-4.0,-0.04,-6.0,11.8336,48.0,6.0,1.78,-2.0,-4.0,216.0,8.0,16.0,-16.0,256.0,3.56,-8.0,7776.0,-0.504,1.321,4.83e-05,-19.58359808,1.61e-05,-15.34740616,0.666383538,3.172178849,80.0,962.0,6228.0,0.0,0.0,-0.110283159,-0.080413181,-0.105657662,1.0,48.0
5860.29,7.98957,0.0,0.452861,2.7225,19.8,52.21425,900.0,1.7161,3.26,6660.0,120.0,20.84149333,127.8666667,44.092,0.813333333,2.042,-1.733333333,-0.6,-0.034666667,-3.84,10.2784,58.4,15.2,1.734,0.4,-1.8,410.0,38.66666667,106.0,-6.0,550.0,7.48,-8.0,27368.0,-0.518,1.211,0.00122423,-41.18057108,1.67e-05,-16.70975926,2.10728514,4.184999911,70.0,962.0,6228.0,702.0,0.0,0.223050174,-0.131420972,-0.273477453,1.0,72.0
37989.6,9.41931,0.0,1.44139,3.61,26.144,45.524,841.0,1.9044,2.44,11136.0,144.0,17.544,112.0,28.09,0.89,1.78,-2.0,-2.0,-0.04,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,16.0,32.0,-16.0,0.0,0.0,0.0,24768.0,-0.4,0.928,1.41e-05,-13.51069928,6.24e-06,-9.831527135,0.210516688,2.671912809,65.0,6228.0,962.0,0.0,313.0,-0.110283159,-0.089079437,0.295377468,2.0,48.0
